CG_Content,IC
70,68.9263
80,58.3983
78.3333,61.5567
83.3333,66.0097
73.3333,70.8662
93.3333,56.0057
85,59.7827
81.6667,67.9512
90,64.6783
81.6667,59.9373
83.3333,65.4906
56.6667,77.4388
58.3333,75.641
55,76.2911
41.6667,76.189
38.3333,73.1837
50,75.7456
70,69.101
78.3333,64.2974
71.6667,67.3305
81.6667,61.4877
45,77.5122
58.3333,71.9716
63.3333,71.4202
58.3333,76.1956
70,71.2907
83.3333,61.4646
60,73.0839
73.3333,68.3397
70,72.913
68.3333,71.7036
86.6667,59.2506
70,74.2654
71.6667,70.7335
73.3333,70.7017
80,66.8582
76.6667,70.0238
75,70.452
86.6667,61.5005
85,65.8332
83.3333,64.3988
75,68.5894
76.6667,68.8503
80,67.0351
73.3333,71.0681
75,69.3739
75,68.9209
71.6667,70.2808
81.6667,63.2797
78.3333,63.2961
76.6667,66.7958
51.6667,77.9848
58.3333,73.1438
65,72.5378
68.3333,68.0416
61.6667,74.4119
63.3333,70.9553
60,77.3937
81.6667,57.4355
70,71.363
80,66.1873
71.6667,71.3266
65,68.5488
71.6667,71.475
70,69.9176
60,73.7402
45,74.7166
80,69.4492
71.6667,69.8958
80,71.3541
66.6667,72.7475
71.6667,70.4143
78.3333,69.0823
45,71.2142
63.3333,74.6803
68.3333,71.722
66.6667,72.8879
68.3333,66.6411
71.6667,71.4835
58.3333,73.7562
68.3333,69.6202
45,77.4717
73.3333,71.6476
65,70.5139
81.6667,64.7289
81.6667,66.9816
53.3333,71.9572
76.6667,68.9685
75,68.6049
76.6667,64.9692
63.3333,73.8321
58.3333,72.9449
48.3333,72.6206
41.6667,73.2753
60,77.4422
45,70.3593
63.3333,75.7449
75,65.5074
75,69.7164
73.3333,66.5735
71.6667,73.1375
60,75.1379
48.3333,76.4556
28.3333,70.7135
30,69.935
56.6667,75.5932
55,75.3888
55,74.6913
66.6667,74.8191
73.3333,71.28
65,72.8798
71.6667,72.5732
66.6667,71.6077
75,66.971
78.3333,70.0241
45,76.9272
83.3333,57.3333
66.6667,65.0152
51.6667,74.9011
61.6667,74.0778
41.6667,74.7484
41.6667,69.6599
73.3333,69.7487
63.3333,63.447
78.3333,63.7759
76.6667,69.4553
85,66.1617
96.6667,51.9082
91.6667,54.6547
86.6667,55.0686
83.3333,65.0301
36.6667,69.1802
36.6667,73.5021
43.3333,78.3336
45,75.9871
68.3333,75.0352
63.3333,75.3721
60,76.0529
61.6667,68.9497
58.3333,76.7996
83.3333,65.4034
55,75.7676
38.3333,76.6861
45,75.1793
55,73.6141
68.3333,73.0029
68.3333,71.538
68.3333,73.0697
73.3333,66.6019
85,61.9119
78.3333,64.9315
56.6667,74.8559
56.6667,74.9984
41.6667,74.6741
16.6667,63.1438
51.6667,76.487
68.3333,66.898
75,71.2702
68.3333,73.0383
75,63.0485
80,66.6197
80,63.9553
65,73.7112
76.6667,68.9414
68.3333,72.8545
73.3333,72.0612
60,74.9184
60,75.2277
63.3333,74.8771
71.6667,66.9676
66.6667,73.2814
78.3333,63.7698
65,74.5111
75,66.3875
70,70.0469
70,73.0141
65,73.6086
61.6667,67.899
55,75.8166
75,68.6713
71.6667,66.9682
78.3333,67.3827
73.3333,69.2854
66.6667,72.8125
65,73.2758
61.6667,72.5424
56.6667,73.2382
58.3333,73.4727
58.3333,74.1806
70,69.2606
76.6667,68.2836
35,72.5655
75,70.5922
70,67.9087
56.6667,67.7381
55,76.8939
56.6667,70.5576
53.3333,74.0943
83.3333,64.8636
48.3333,75.8365
56.6667,73.6863
66.6667,66.8088
73.3333,68.3093
83.3333,62.1873
85,61.62
86.6667,62.0217
85,56.3836
91.6667,56.8659
85,60.7063
75,68.0163
60,73.355
48.3333,77.4335
38.3333,76.0374
45,74.2351
60,72.2606
58.3333,73.8469
53.3333,77.0834
56.6667,76.7903
68.3333,69.2038
73.3333,69.4435
71.6667,70.1858
51.6667,75.1448
73.3333,72.8211
71.6667,73.3141
78.3333,61.9106
68.3333,72.9337
75,68.2082
75,66.1346
78.3333,67.6067
78.3333,64.4045
81.6667,65.2016
56.6667,77.4439
70,72.2438
70,75.031
70,62.957
70,73.6305
70,68.983
68.3333,73.737
81.6667,66.7994
56.6667,72.8463
83.3333,62.8945
70,67.2622
75,64.6267
60,73.3026
63.3333,68.5801
70,73.424
51.6667,75.0868
68.3333,68.637
75,68.9981
68.3333,73.1654
78.3333,66.7556
38.3333,70.8138
48.3333,76.1708
51.6667,76.3067
53.3333,73.7636
50,71.7229
51.6667,74.6298
65,74.2882
70,70.2026
73.3333,68.034
76.6667,69.402
21.6667,67.1286
6.66667,56.392
26.6667,67.1632
26.6667,69.797
26.6667,67.115
38.3333,72.5304
46.6667,76.8377
61.6667,74.2395
56.6667,74.9255
75,69.965
46.6667,74.8533
58.3333,75.3623
56.6667,74.8752
58.3333,65.4393
38.3333,74.7889
46.6667,76.1869
58.3333,72.8335
58.3333,70.6134
63.3333,74.5938
83.3333,60.2072
40,73.5083
51.6667,71.0132
55,69.2875
55,70.5496
50,78.5954
50,76.742
46.6667,72.2271
53.3333,71.4316
66.6667,72.6337
60,74.8961
31.6667,73.5159
51.6667,76.7815
41.6667,76.333
31.6667,73.2975
46.6667,74.6293
70,69.5792
73.3333,71.6434
65,73.2933
66.6667,73.5342
58.3333,74.4164
71.6667,70.109
75,68.8006
71.6667,70.0587
70,67.8922
71.6667,72.2464
80,65.063
76.6667,68.4895
81.6667,63.3094
70,70.674
85,60.696
38.3333,73.9837
55,75.5337
65,70.935
65,69.0959
68.3333,70.9267
78.3333,66.5175
75,74.4149
68.3333,69.9328
73.3333,67.7821
80,64.4522
55,72.549
48.3333,75.9414
56.6667,74.8585
60,76.0774
40,70.5074
53.3333,73.8865
63.3333,68.8202
65,71.1947
61.6667,75.2048
68.3333,72.6995
63.3333,70.9416
46.6667,71.2561
60,73.8198
45,74.9585
66.6667,72.4206
60,72.3698
66.6667,74.4805
71.6667,71.5985
53.3333,76.7464
75,67.8569
46.6667,74.6894
46.6667,74.8579
63.3333,72.1151
35,68.0324
51.6667,75.8096
51.6667,74.0884
55,72.3623
51.6667,74.5461
50,76.1834
48.3333,70.836
63.3333,75.3336
46.6667,74.2102
48.3333,74.1472
50,75.3381
58.3333,77.4345
61.6667,71.5078
70,70.7308
78.3333,64.2304
75,65.9289
75,68.1926
55,78.4194
55,74.8948
63.3333,75.6771
50,74.7735
26.6667,72.0211
36.6667,75.4845
61.6667,74.5289
63.3333,73.7587
66.6667,76.4809
68.3333,70.6799
55,72.4175
60,71.9426
60,73.1232
66.6667,69.2484
58.3333,74.1329
61.6667,69.2298
75,65.3241
81.6667,66.6972
75,68.3504
88.3333,55.2368
63.3333,72.0349
50,71.8981
33.3333,66.9933
50,79.5308
53.3333,75.5568
68.3333,71.2798
70,69.5075
93.3333,56.9341
73.3333,69.9447
81.6667,61.2466
40,72.6211
28.3333,67.2611
46.6667,74.8012
55,75.2531
60,74.7294
61.6667,75.1295
71.6667,72.7615
73.3333,73.0313
81.6667,62.4646
78.3333,66.8589
56.6667,76.942
50,70.7263
53.3333,70.4617
53.3333,70.3255
50,72.4064
66.6667,68.4958
68.3333,71.9627
83.3333,57.4091
83.3333,63.7394
61.6667,76.3285
63.3333,69.3696
60,73.1243
31.6667,71.7844
60,74.5213
51.6667,75.616
48.3333,77.9665
75,67.0914
65,73.8382
75,65.5159
80,67.9951
28.3333,69.7786
33.3333,76.4072
51.6667,74.1512
53.3333,75.4817
45,74.4852
38.3333,71.3999
66.6667,74.3031
66.6667,75.4803
56.6667,74.7207
55,72.9405
63.3333,74.5235
55,68.3017
55,73.5305
75,66.336
78.3333,60.0448
61.6667,72.539
78.3333,72.3912
88.3333,61.9172
86.6667,61.5033
63.3333,73.9193
51.6667,76.2981
43.3333,72.0344
36.6667,74.0562
55,74.5367
55,79.6968
48.3333,77.929
50,76.1772
61.6667,75.646
65,74.2886
73.3333,62.4875
73.3333,71.6791
58.3333,71.8242
46.6667,73.2162
55,75.3116
53.3333,75.6026
65,73.0928
50,71.7714
68.3333,73.4116
66.6667,73.5469
80,64.7624
35,74.4393
71.6667,73.2613
61.6667,73.5935
70,69.6643
71.6667,73.1861
68.3333,70.9126
73.3333,66.9673
68.3333,63.2013
63.3333,70.647
70,64.8851
73.3333,63.801
66.6667,74.5168
53.3333,77.4178
60,75.3966
75,68.402
80,64.9798
71.6667,72.275
76.6667,68.3191
63.3333,72.5083
76.6667,68.4954
68.3333,72.3585
73.3333,72.0242
63.3333,74.3076
73.3333,70.3855
73.3333,72.3805
78.3333,68.2906
73.3333,68.3143
71.6667,70.49
81.6667,65.6883
85,60.1721
56.6667,71.0554
58.3333,72.3998
61.6667,73.1975
78.3333,63.2801
81.6667,57.1344
71.6667,75.9015
88.3333,58.6386
80,62.2954
83.3333,66.0251
73.3333,71.8358
73.3333,71.6516
73.3333,67.2001
60,73.6616
71.6667,72.3363
68.3333,67.8525
68.3333,71.1883
63.3333,74.6713
63.3333,72.8684
61.6667,76.9157
68.3333,72.003
63.3333,73.4756
63.3333,73.0954
70,69.0795
58.3333,75.9307
70,68.88
68.3333,71.8823
56.6667,75.5166
73.3333,68.5083
78.3333,66.4418
78.3333,68.4416
43.3333,75.6996
56.6667,76.0822
53.3333,78.3207
48.3333,78.2751
56.6667,71.0827
63.3333,74.4129
71.6667,70.9559
65,72.9443
70,72.6808
68.3333,74.6447
71.6667,72.8818
63.3333,73.7003
63.3333,74.773
55,75.6563
60,73.6432
58.3333,73.1389
70,68.4367
70,71.7561
66.6667,71.7
83.3333,60.5857
55,76.4889
40,74.9308
56.6667,74.2783
65,73.8679
41.6667,67.7504
48.3333,75.9059
61.6667,76.123
55,74.3268
68.3333,71.3805
68.3333,67.5403
43.3333,77.2564
46.6667,75.9285
48.3333,75.8787
53.3333,77.4796
55,76.308
65,74.4651
56.6667,74.3434
50,73.6569
65,68.1322
55,70.9378
58.3333,70.8308
56.6667,72.5443
58.3333,71.043
70,69.0595
51.6667,75.6589
58.3333,73.9436
68.3333,71.6951
63.3333,74.3877
73.3333,70.6138
56.6667,75.1713
50,75.6778
60,74.4673
65,70.7274
50,74.257
63.3333,75.6991
56.6667,74.6604
66.6667,74.4403
76.6667,70.9106
81.6667,63.0822
71.6667,71.083
65,74.6389
71.6667,70.8074
61.6667,70.9764
71.6667,67.7566
68.3333,74.6619
71.6667,69.629
78.3333,67.7011
65,72.947
60,72.2665
81.6667,54.1316
45,79.4578
50,77.3742
56.6667,74.9343
66.6667,71.139
76.6667,65.846
58.3333,71.9913
70,73.0278
71.6667,68.8149
83.3333,68.4975
73.3333,69.2554
36.6667,69.8763
58.3333,74.9249
71.6667,68.7107
85,62.6931
81.6667,57.1053
78.3333,63.1227
78.3333,68.0535
73.3333,67.8894
80,60.4682
86.6667,63.0351
40,75.6837
58.3333,76.1399
58.3333,74.9148
41.6667,74.9626
56.6667,75.416
61.6667,73.88
38.3333,70.8522
50,70.8167
68.3333,69.4164
65,73.0932
45,72.5208
53.3333,69.0636
58.3333,75.1391
56.6667,73.7835
60,71.635
63.3333,73.9414
70,71.2807
75,69.1038
70,72.2926
85,59.3995
63.3333,73.2974
70,68.3025
55,72.5414
56.6667,79.5757
56.6667,73.352
60,74.5081
66.6667,66.7282
73.3333,67.1432
75,69.8152
81.6667,67.2051
18.3333,65.5285
63.3333,71.8381
50,74.3317
56.6667,75.774
58.3333,76.9074
68.3333,69.833
73.3333,70.3542
58.3333,77.0723
71.6667,67.8367
65,70.5792
73.3333,60.4371
51.6667,75.4202
68.3333,64.5476
66.6667,76.7486
68.3333,72.7464
70,69.9161
76.6667,71.897
78.3333,67.8042
75,69.8913
81.6667,56.7833
45,61.8941
46.6667,68.8911
46.6667,74.3774
53.3333,65.8478
61.6667,66.2669
58.3333,68.26
65,74.4564
76.6667,67.993
55,76.989
78.3333,65.9553
63.3333,74.5412
45,66.6399
51.6667,76.4862
40,75.5399
51.6667,72.5338
71.6667,71.806
56.6667,74.5549
66.6667,73.1887
65,73.8023
71.6667,71.1512
51.6667,74.4558
58.3333,74.1279
48.3333,74.1371
53.3333,76.1037
63.3333,70.9284
56.6667,73.5398
50,72.6371
61.6667,68.6848
65,68.5259
66.6667,67.5216
58.3333,73.0412
58.3333,71.5597
63.3333,69.2931
53.3333,72.9142
55,75.9375
70,74.2411
63.3333,77.404
70,69.849
61.6667,73.9315
76.6667,67.3352
36.6667,71.6244
50,75.2457
41.6667,74.8452
30,62.1101
58.3333,73.4991
65,71.7857
70,69.3079
83.3333,65.2414
71.6667,70.5358
78.3333,66.5092
56.6667,72.737
43.3333,71.6836
50,70.9134
55,72.8642
66.6667,72.1082
68.3333,70.7017
70,72.9741
73.3333,68.0933
66.6667,71.5939
76.6667,68.9034
60,77.9158
56.6667,75.952
66.6667,73.8461
58.3333,71.854
60,73.9232
46.6667,74.8778
66.6667,71.1367
60,71.4249
76.6667,66.9218
68.3333,68.0135
61.6667,72.2062
46.6667,71.5812
60,67.5214
51.6667,72.7222
58.3333,75.659
51.6667,74.416
51.6667,76.5819
55,74.1789
60,74.1865
73.3333,67.763
53.3333,77.6144
50,74.5067
63.3333,73.2576
58.3333,74.4224
58.3333,74.8054
70,72.7298
73.3333,73.267
83.3333,61.3557
76.6667,69.0374
75,66.4185
33.3333,73.4958
48.3333,74.9875
55,74.9869
45,75.9407
55,72.0338
60,74.9743
60,74.3453
65,74.4597
58.3333,78.4559
61.6667,76.2197
41.6667,75.8585
58.3333,75.1061
56.6667,74.5663
53.3333,74.2926
58.3333,73.4201
73.3333,69.3664
83.3333,62.1513
80,66.8615
66.6667,72.7423
80,62.431
46.6667,75.5793
61.6667,76.2838
65,69.8354
48.3333,74.4478
51.6667,70.551
45,77.991
51.6667,77.4212
40,73.991
60,77.1636
53.3333,78.5218
36.6667,73.2342
35,75.2442
51.6667,71.2058
65,71.7223
33.3333,72.5918
56.6667,72.9368
51.6667,71.982
43.3333,76.4308
51.6667,73.1711
60,72.8055
50,74.6324
55,75.4776
61.6667,74.4754
56.6667,76.6014
53.3333,75.9658
58.3333,76.8271
66.6667,69.3491
76.6667,61.5128
61.6667,70.1244
78.3333,67.5238
53.3333,74.896
50,75.325
66.6667,72.2579
68.3333,69.0225
66.6667,70.5921
51.6667,71.9271
65,71.2809
66.6667,72.891
71.6667,68.761
75,67.2562
48.3333,74.8304
48.3333,77.1646
61.6667,70.1189
58.3333,73.9614
56.6667,75.0764
73.3333,57.8413
55,69.9168
63.3333,64.4515
65,72.2979
45,75.6789
66.6667,67.5416
66.6667,67.1874
68.3333,70.9224
83.3333,47.5284
76.6667,58.7115
81.6667,63.3524
85,59.3532
78.3333,60.2447
81.6667,64.1566
80,67.0139
40,75.106
51.6667,76.9716
38.3333,70.1392
55,71.7942
41.6667,72.1999
46.6667,73.5128
51.6667,75.6287
70,74.4624
76.6667,65.2353
68.3333,67.2857
50,75.4331
60,72.9882
61.6667,74.0202
60,75.6441
68.3333,64.9644
68.3333,73.9848
60,73.7166
70,70.6254
66.6667,72.6888
78.3333,65.8432
61.6667,73.0954
45,77.4187
61.6667,74.7048
61.6667,75.1411
61.6667,73.2387
73.3333,71.4024
73.3333,67.1706
61.6667,67.8055
66.6667,75.0614
65,68.9839
50,73.761
58.3333,74.9027
58.3333,75.4607
40,78.2588
81.6667,65.7991
78.3333,65.4997
76.6667,65.4859
66.6667,71.5009
81.6667,64.6528
88.3333,57.5678
46.6667,74.2122
58.3333,76.2419
58.3333,75.0499
33.3333,67.4481
48.3333,71.5819
60,73.001
60,75.0959
78.3333,65.2751
65,71.3095
70,71.4117
63.3333,71.5352
36.6667,70.4019
53.3333,76.3442
58.3333,75.9921
53.3333,73.9869
63.3333,74.673
65,67.8195
68.3333,73.5337
60,70.5702
61.6667,71.1127
70,51.2075
58.3333,60.4914
65,52.3766
73.3333,62.6463
83.3333,65.9886
86.6667,61.793
58.3333,74.3265
80,55.5705
88.3333,59.1849
71.6667,70.9269
50,76.1153
48.3333,75.1192
36.6667,72.484
36.6667,71.9634
45,74.6407
38.3333,70.833
55,71.875
56.6667,72.5173
58.3333,73.7111
63.3333,76.1966
45,74.7169
51.6667,76.5509
55,74.6885
43.3333,73.9952
38.3333,73.2482
58.3333,76.4376
60,73.9198
75,67.6484
56.6667,76.9724
63.3333,73.5034
43.3333,73.7477
38.3333,67.2022
45,73.2337
60,75.5524
65,69.962
60,74.9095
55,75.6504
66.6667,72.5301
60,69.0494
63.3333,73.971
26.6667,63.0801
43.3333,74.3589
50,73.4907
63.3333,75.6358
81.6667,61.6051
53.3333,74.4415
56.6667,75.4191
61.6667,72.5241
56.6667,69.188
53.3333,71.3761
28.3333,65.3829
28.3333,70.5247
61.6667,74.5008
60,69.9812
61.6667,72.1063
66.6667,74.3586
51.6667,78.8747
65,72.2877
55,73.5408
56.6667,70.8405
41.6667,75.5062
21.6667,68.9624
53.3333,74.1259
55,74.4156
73.3333,68.6911
71.6667,66.0674
48.3333,73.6367
70,73.8319
60,73.5694
66.6667,72.9758
50,77.0488
50,76.0694
63.3333,72.3521
68.3333,72.0014
68.3333,71.6922
60,67.4354
53.3333,75.4125
63.3333,72.067
61.6667,74.7053
66.6667,68.8585
23.3333,61.714
56.6667,72.4011
58.3333,76.8833
66.6667,72.4459
70,68.3136
51.6667,73.4681
56.6667,75.1725
68.3333,74.8417
56.6667,74.5814
60,74.689
60,75.8453
51.6667,71.6724
40,70.5093
76.6667,67.3371
56.6667,76.105
58.3333,73.5277
56.6667,69.0558
60,75.136
60,70.8705
76.6667,62.9496
66.6667,72.2839
76.6667,56.2916
71.6667,67.3073
66.6667,67.6071
76.6667,65.6645
71.6667,61.6203
70,64.1765
68.3333,69.2904
61.6667,71.0738
63.3333,66.909
58.3333,73.7502
68.3333,76.8528
61.6667,75.8569
55,76.3526
71.6667,67.8958
71.6667,69.6137
56.6667,69.7175
60,75.3074
63.3333,74.1841
68.3333,64.0427
63.3333,72.7761
68.3333,72.6066
66.6667,73.3962
65,70.483
76.6667,65.8263
61.6667,72.6136
66.6667,73.2641
78.3333,68.2461
73.3333,67.8504
76.6667,65.8604
50,68.8882
56.6667,65.6001
43.3333,77.58
56.6667,71.155
56.6667,76.8717
76.6667,67.729
75,66.5486
78.3333,71.9054
75,64.5479
93.3333,54.9392
56.6667,73.9958
56.6667,74.8906
61.6667,73.5242
53.3333,73.7385
50,75.9253
68.3333,74.4355
60,68.702
73.3333,66.3346
75,69.4237
65,69.408
53.3333,76.445
58.3333,74.1257
50,73.7286
58.3333,73.9383
66.6667,74.5523
65,67.769
71.6667,71.7589
71.6667,69.7126
71.6667,67.7619
71.6667,69.8247
65,73.153
63.3333,74.2256
50,74.728
63.3333,72.782
43.3333,73.9568
63.3333,74.2292
68.3333,75.8037
73.3333,70.594
60,73.4977
63.3333,70.4776
51.6667,76.6986
63.3333,73.7938
63.3333,74.821
16.6667,33.9694
50,77.2533
48.3333,76.7075
56.6667,74.8346
60,73.9549
60,74.5824
56.6667,68.5902
65,72.0284
58.3333,76.3133
46.6667,77.0629
50,78.7176
78.3333,71.7426
56.6667,75.349
63.3333,72.0855
63.3333,74.7376
63.3333,70.8525
75,68.4603
61.6667,73.5714
60,69.5594
68.3333,69.8446
63.3333,71.7538
36.6667,77.5007
61.6667,72.5505
60,76.2899
56.6667,74.3933
65,72.0621
66.6667,72.3849
68.3333,69.4599
76.6667,69.5739
73.3333,75.3731
80,67.7981
70,70.5199
81.6667,67.9475
81.6667,66.3628
63.3333,70.6953
83.3333,67.2971
76.6667,66.4203
60,75.0142
61.6667,73.6619
70,71.7856
70,71.4186
73.3333,73.9721
80,67.5431
71.6667,68.4756
81.6667,61.3798
73.3333,69.4861
71.6667,65.8684
28.3333,74.2107
51.6667,66.5408
58.3333,73.1399
66.6667,65.8271
65,70.5437
83.3333,57.5957
63.3333,70.1453
71.6667,71.9721
70,72.2363
70,71.6564
40,73.7685
61.6667,76.9125
66.6667,74.9711
58.3333,74.172
65,72.2318
66.6667,73.7143
56.6667,78.8187
76.6667,68.2353
75,69.2356
88.3333,58.6923
35,66.255
30,63.3613
38.3333,68.1066
36.6667,69.2544
40,66.7109
55,71.7997
65,75.6226
61.6667,72.1684
71.6667,71.8177
71.6667,67.7361
60,74.3835
38.3333,72.7021
48.3333,75.646
58.3333,74.6794
68.3333,72.0324
73.3333,65.3497
76.6667,69.0827
78.3333,66.2292
75,70.8098
80,68.321
58.3333,75.7597
70,71.8088
53.3333,74.3114
56.6667,74.3828
51.6667,72.7582
58.3333,74.5873
63.3333,66.4823
73.3333,69.4237
85,58.1276
68.3333,70.6509
65,73.765
45,74.6662
61.6667,72.3496
46.6667,70.6127
36.6667,74.3699
48.3333,69.4457
61.6667,74.2955
68.3333,72.7817
63.3333,73.7857
71.6667,70.4993
36.6667,75.9776
45,79.3507
48.3333,75.8834
55,76.0128
51.6667,73.8285
50,75.6706
53.3333,76.8823
81.6667,63.78
73.3333,69.2535
80,66.3748
53.3333,75.3882
58.3333,70.1761
65,74.2473
60,73.9533
61.6667,74.5338
38.3333,73.1346
48.3333,73.6424
61.6667,71.1702
55,75.4531
66.6667,73.0612
73.3333,72.1819
70,71.9147
65,73.8288
65,68.0652
80,68.4544
76.6667,65.1536
78.3333,67.803
86.6667,59.8276
81.6667,58.7195
83.3333,56.1406
31.6667,64.9499
43.3333,74.319
41.6667,75.3947
35,73.9663
58.3333,74.5749
50,75.2945
50,75.2285
51.6667,75.0108
61.6667,73.9755
68.3333,71.2334
53.3333,74.1008
38.3333,74.8796
53.3333,76.7911
53.3333,75.9194
68.3333,71.0112
63.3333,74.3097
48.3333,74.4672
51.6667,73.8737
66.6667,72.2664
76.6667,67.6936
61.6667,72.6201
65,75.8868
58.3333,69.706
55,76.4819
60,76.4236
65,70.9207
53.3333,73.5754
60,74.7258
66.6667,64.3016
66.6667,73.0496
58.3333,70.8333
60,75.7816
48.3333,73.8197
56.6667,74.9651
66.6667,74.4794
66.6667,67.0738
53.3333,70.1318
70,67.757
81.6667,63.6399
73.3333,69.8772
56.6667,75.1638
55,49.9584
45,54.8323
36.6667,74.5152
40,75.0742
45,72.4784
73.3333,69.2213
68.3333,71.328
70,69.6065
76.6667,64.6721
55,74.8965
48.3333,75.4586
38.3333,75.502
60,73.9848
51.6667,78.193
65,75.3385
80,69.2838
85,58.8723
76.6667,70.7185
66.6667,72.3821
70,70.8044
68.3333,71.2214
73.3333,69.9563
48.3333,78.2255
60,72.4003
66.6667,73.4909
50,76.8128
63.3333,75.754
66.6667,70.2708
81.6667,57.9504
60,74.493
41.6667,76.4911
55,77.6632
48.3333,74.0525
48.3333,75.8573
56.6667,74.3472
65,74.4989
55,74.8754
63.3333,74.8437
73.3333,69.3804
58.3333,72.5642
53.3333,77.0487
51.6667,75.9454
46.6667,76.4969
43.3333,75.0833
66.6667,72.0349
61.6667,74.3808
65,68.8363
61.6667,73.4391
66.6667,70.5861
55,77.0116
63.3333,75.7532
60,75.7103
60,75.3394
60,77.9181
63.3333,71.1619
58.3333,74.3384
65,73.5055
65,76.2037
61.6667,72.9018
53.3333,76.6286
63.3333,73.2635
48.3333,74.591
48.3333,75.1565
65,73.6447
53.3333,74.6582
71.6667,69.6313
60,74.7238
66.6667,72.2299
66.6667,74.1465
58.3333,72.813
58.3333,75.3599
58.3333,74.242
43.3333,74.5779
51.6667,73.4386
58.3333,76.9375
66.6667,72.5615
70,72.7317
65,71.2135
56.6667,73.9922
63.3333,71.9648
53.3333,77.0621
56.6667,73.0491
40,76.441
60,72.3273
61.6667,75.0782
61.6667,74.6594
68.3333,75.3882
58.3333,70.1422
58.3333,72.9105
58.3333,77.0749
65,72.8139
55,74.9791
63.3333,77.0733
36.6667,75.078
55,76.6427
65,73.7847
55,74.9326
68.3333,73.4582
65,74.2018
55,74.0675
63.3333,74.8824
56.6667,77.2233
58.3333,77.4845
40,76.3582
50,73.3175
65,71.4884
60,74.1666
56.6667,75.9668
58.3333,71.6248
48.3333,75.1016
25,76.0887
51.6667,75.1256
41.6667,75.1507
53.3333,74.306
68.3333,71.3313
68.3333,73.2063
60,73.0668
58.3333,73.936
56.6667,77.3685
53.3333,75.2343
70,71.6839
48.3333,76.9981
51.6667,76.3057
48.3333,76.1672
43.3333,75.399
53.3333,73.78
80,64.7786
73.3333,69.5411
61.6667,75.0608
48.3333,79.2854
50,74.7251
30,73.4527
50,76.5003
46.6667,72.553
51.6667,76.4349
65,73.0103
68.3333,70.5967
65,71.3053
63.3333,71.4271
48.3333,76.3268
56.6667,73.4466
46.6667,74.7287
45,73.1427
61.6667,72.4429
51.6667,74.9076
63.3333,74.71
66.6667,74.4613
53.3333,72.8028
63.3333,73.8634
53.3333,74.8867
63.3333,68.9866
71.6667,66.1665
53.3333,76.647
50,72.3044
73.3333,71.1294
55,75.3642
65,72.1275
58.3333,76.0634
55,74.7031
51.6667,75.113
63.3333,71.5269
61.6667,73.9382
53.3333,75.6649
58.3333,73.2579
55,74.1177
58.3333,75.5832
65,73.9652
63.3333,73.7371
65,73.2681
56.6667,75.5629
61.6667,71.1646
36.6667,76.0373
45,72.0016
61.6667,73.3076
55,75.318
68.3333,70.6818
58.3333,75.7719
60,74.8016
63.3333,74.0301
38.3333,74.6166
41.6667,75.4222
60,71.5792
50,75.634
65,74.4399
50,75.7472
53.3333,73.6583
73.3333,64.2848
71.6667,70.7886
68.3333,69.6835
26.6667,65.5165
63.3333,75.4489
65,71.0646
55,73.2361
50,70.8227
65,70.6465
48.3333,76.5102
58.3333,75.518
56.6667,76.7871
66.6667,71.3911
71.6667,69.7165
71.6667,72.3219
65,75.1377
68.3333,73.0303
63.3333,73.4545
60,74.8838
56.6667,75.5947
61.6667,73.3922
55,75.3213
55,75.0229
35,73.2336
45,74.2927
60,73.8603
55,73.9083
61.6667,73.1756
55,74.597
53.3333,74.4105
65,70.7662
58.3333,72.8985
65,71.4555
71.6667,67.9128
70,71.8986
61.6667,75.5139
63.3333,73.5035
60,71.5339
65,73.3082
53.3333,76.3612
38.3333,69.1204
48.3333,74.9628
46.6667,77.1173
71.6667,72.4056
63.3333,74.9989
58.3333,73.1247
56.6667,78.2782
60,72.077
43.3333,70.2999
50,74.6071
41.6667,73.0879
51.6667,76.3272
61.6667,74.2702
35,67.7398
66.6667,72.8734
43.3333,75.2199
68.3333,70.7484
65,72.2595
35,66.7994
56.6667,76.1856
48.3333,76.88
61.6667,73.3193
65,74.0971
56.6667,76.4175
61.6667,73.0555
58.3333,76.5813
21.6667,49.5058
73.3333,71.8532
71.6667,68.0611
88.3333,63.3947
75,65.2134
71.6667,71.5292
65,67.9734
68.3333,70.3326
48.3333,73.8971
55,76.3516
61.6667,72.223
38.3333,66.4067
65,78.1089
75,67.5027
75,70.3709
68.3333,72.4075
83.3333,60.9765
53.3333,66.2784
48.3333,75.7057
58.3333,71.9596
38.3333,67.9376
51.6667,77.0381
45,72.2775
26.6667,71.6647
48.3333,74.5974
66.6667,72.0833
55,74.3034
46.6667,71.0633
51.6667,72.9334
60,72.276
53.3333,74.5941
70,66.375
71.6667,70.5226
78.3333,69.5484
66.6667,70.97
70,74.0365
68.3333,63.4827
60,76.3683
61.6667,71.5741
61.6667,74.7568
58.3333,74.2054
75,69.1076
73.3333,71.7788
73.3333,70.3576
85,61.7137
73.3333,69.3156
68.3333,72.2784
56.6667,76.1856
55,72.9822
56.6667,74.4071
53.3333,72.4519
70,69.4805
56.6667,75.9246
78.3333,64.7739
71.6667,71.0815
66.6667,71.3431
58.3333,75.9167
60,74.4751
56.6667,77.9018
58.3333,73.1417
55,75.7246
75,65.2686
83.3333,66.7179
81.6667,61.9899
86.6667,57.9647
76.6667,67.9374
56.6667,73.622
40,74.4033
65,75.1668
56.6667,74.1262
26.6667,62.4578
